,codigo,abstencao 2020,abstencao 2019,diferenca
108,5218003,60.88328075709779,17.482517482517483,43.400763274580314
109,2109809,60.8433734939759,17.45562130177515,43.38775219220075
110,2803005,60.8286252354049,19.911504424778762,40.91712081062614
111,2609907,60.7095926412615,31.808278867102395,28.901313774159107
112,1301704,60.665362035225044,18.25,42.415362035225044
113,3546603,60.64981949458483,37.06070287539936,23.589116619185475
114,1301407,60.629921259842526,28.49462365591398,32.13529760392855
115,2301604,60.582822085889575,20.499108734402853,40.08371335148672
116,2607208,60.535117056856194,18.79310344827586,41.742013608580336
117,2307700,60.51587301587301,31.358467983243564,29.15740503262945
118,2611804,60.43956043956044,18.88412017167382,41.55544026788662
119,1300144,60.396039603960396,26.595744680851062,33.800294923109334
120,3552106,60.30534351145038,35.1123595505618,25.192983960888583
121,2600203,60.18518518518518,27.350427350427353,32.83475783475783
122,1100122,60.14134275618375,18.39080459770115,41.7505381584826
123,3304755,60.1010101010101,27.358490566037734,32.74251953497236
124,2600500,60.03086419753087,25.7679180887372,34.26294610879367
125,1707009,60.0,14.613180515759314,45.38681948424069
126,1303809,59.92063492063492,27.659574468085108,32.26106045254981
127,2314102,59.83772819472617,23.456790123456788,36.380938071269384
128,2310258,59.71370143149284,9.9601593625498,49.753542068943034
129,2100709,59.70149253731343,27.2108843537415,32.49060818357193
130,2610400,59.63855421686747,24.087591240875913,35.55096297599155
131,1702158,59.61538461538461,13.88888888888889,45.72649572649573
132,5210901,59.61538461538461,12.582781456953644,47.03260315843097
133,1710508,59.60591133004927,17.647058823529413,41.958852506519854
134,5203500,59.49820788530465,29.545454545454547,29.952753339850105
135,4301008,59.34065934065934,16.831683168316832,42.508976172342514
136,2700102,59.19003115264797,16.143497757847534,43.046533394800434
137,2105401,59.15750915750916,33.881578947368425,25.275930210140736
138,5210406,59.0778097982709,17.81970649895178,41.25810329931912
139,1304062,59.04255319148937,21.38157894736842,37.66097424412095
140,1702554,59.023354564755834,18.79895561357702,40.22439895117881
141,2601052,58.854166666666664,19.704433497536947,39.14973316912972
142,2309706,58.68167202572347,39.28847641144625,19.393195614277225
143,1101401,58.55855855855856,17.985611510791365,40.572947047767194
144,3145208,58.523725834797894,29.953917050691242,28.56980878410665
145,1506195,58.490566037735846,17.218543046357617,41.27202299137823
146,5215603,58.48214285714286,16.428571428571427,42.05357142857143
147,2303709,58.392434988179666,28.89148191365227,29.500953074527395
148,2308500,58.34564254062038,22.86158631415241,35.48405622646797
149,3510005,58.108108108108105,29.19254658385093,28.915561524257175
150,5200308,58.08580858085809,19.21182266009852,38.87398592075957
151,5217302,58.032128514056225,14.098360655737704,43.93376785831852
152,5220207,57.86407766990291,16.103896103896105,41.76018156600681
153,2307403,57.791225416036305,19.619326500732065,38.17189891530424
154,4218004,57.738095238095234,17.0316301703163,40.706465067778936
155,1503093,57.72357723577236,24.30939226519337,33.41418497057899
156,2300754,57.72151898734177,18.52861035422343,39.192908633118336
157,2606606,57.70750988142292,37.53213367609254,20.17537620533038
158,3110608,57.67326732673267,27.31006160164271,30.363205725089962
159,1707405,57.647058823529406,10.256410256410255,47.39064856711915
160,5003256,57.608695652173914,25.153374233128833,32.45532141904508
161,3522406,57.5177304964539,33.09037900874635,24.427351487707547
162,2608503,57.460317460317455,12.177121771217712,45.28319568909974
163,3550704,57.410881801125704,23.674911660777383,33.73597014034832
164,3502507,57.388316151202744,29.82456140350877,27.563754747693974
165,1301803,57.35294117647059,20.689655172413794,36.66328600405679
166,2305001,57.31056563500534,17.034313725490197,40.27625190951514
167,5213806,57.304785894206546,16.221374045801525,41.08341184840502
168,5204508,57.299578059071735,17.528373266078184,39.77120479299355
169,1706100,57.291666666666664,21.62162162162162,35.67004504504504
170,1100064,57.14285714285714,13.658536585365855,43.48432055749129
171,4202909,57.009345794392516,27.66884531590414,29.340500478488377
172,2306009,57.00483091787439,29.45205479452055,27.552776123353844
173,2313005,56.9620253164557,13.216957605985039,43.745067710470664
174,4304408,56.95876288659794,34.065934065934066,22.892828820663873
175,5218300,56.80087051142546,15.471167369901547,41.32970314152391
176,1100346,56.78391959798995,17.61006289308176,39.17385670490819
177,5208806,56.77506775067751,16.704805491990847,40.07026225868666
178,3509700,56.74157303370787,19.32367149758454,37.41790153612333
179,2313203,56.699029126213595,25.405405405405407,31.29362372080819
180,5221403,56.65545410860163,18.976377952755904,37.67907615584573
181,5007109,56.557377049180324,27.200000000000003,29.35737704918032
182,5001003,56.4625850340136,15.65217391304348,40.810411120970116
183,2112407,56.42857142857143,24.154589371980677,32.273982056590754
184,4211306,56.38841567291312,23.771790808240887,32.61662486467223
185,2301000,56.379100850546784,27.262693156732894,29.11640769381389
186,1100023,56.323060573857596,22.689075630252102,33.6339849436055
187,5217104,56.25,12.389380530973451,43.860619469026545
188,3519600,56.15384615384615,25.70806100217865,30.445785151667504
189,2600104,56.10972568578554,31.715210355987054,24.394515329798487
190,2309458,55.98802395209581,41.56479217603912,14.423231776056689
191,5204904,55.98290598290598,15.706806282722512,40.27609970018347
192,3511409,55.8974358974359,30.241935483870968,25.65550041356493
193,1507953,55.88235294117647,23.799999999999997,32.082352941176474
194,2310308,55.78703703703704,13.768115942028986,42.018921095008054
195,5103353,55.74229691876751,25.66137566137566,30.080921257391847
196,2306256,55.74074074074075,24.043715846994534,31.697024893746214
197,1709500,55.72782084409992,20.681818181818183,35.04600266228174
198,5211503,55.72562358276644,20.76155938349955,34.964064199266886
199,1600535,55.68181818181818,20.76923076923077,34.91258741258741
200,5214507,55.66218809980806,16.408668730650156,39.25351936915791
201,5002209,55.64516129032258,21.16788321167883,34.47727807864375
202,1720804,55.55555555555556,17.894736842105264,37.6608187134503
203,1502905,55.52631578947368,15.804597701149426,39.72171808832425
204,5107859,55.38461538461539,25.454545454545453,29.930069930069934
205,1300904,55.35714285714286,47.5,7.857142857142861
206,2302602,55.28942115768463,21.7439293598234,33.54549179786123
207,1100254,55.28846153846154,23.67149758454106,31.61696395392048
208,5004601,55.26315789473685,20.526315789473685,34.736842105263165
209,5220603,55.25812619502868,17.783505154639176,37.47462104038951
210,2307650,55.256637168141594,26.58730158730159,28.669335580840006
211,1705508,55.223880597014926,19.194312796208532,36.02956780080639
212,2303501,55.205348615090735,17.356205852674066,37.84914276241667
213,2304251,55.182072829131656,18.571428571428573,36.610644257703086
214,2608750,55.15695067264574,17.35159817351598,37.80535249912976
215,2309607,55.120732722731056,23.944875107665805,31.17585761506525
216,1302405,55.118110236220474,19.680851063829788,35.43725917239068
217,2102804,55.1094890510949,16.988416988416986,38.12107206267791
218,1100015,55.10204081632652,21.21212121212121,33.88991960420531
219,1101302,54.93827160493827,18.823529411764707,36.11474219317357
220,3502705,54.89510489510489,23.371647509578544,31.52345738552635
221,2310852,54.83870967741935,27.95969773299748,26.879011944421872
222,3139508,54.82233502538071,23.318385650224215,31.503949375156495
223,4215000,54.75113122171946,23.63013698630137,31.12099423541809
224,4208203,54.629021667761,21.96825396825397,32.66076769950703
225,2709202,54.60526315789473,25.49019607843137,29.115067079463362
226,4109609,54.589371980676326,23.42007434944238,31.169297631233945
227,1302603,54.503213815534735,19.696969696969695,34.80624411856504
228,2311801,54.50061652281134,27.20348204570185,27.29713447710949
229,2308005,54.50000000000001,28.589580686149933,25.910419313850074
230,2805901,54.49438202247191,23.371647509578544,31.122734512893366
231,4122206,54.4891640866873,29.187817258883246,25.301346827804057
232,2302503,54.44664031620553,27.453142227122378,26.993498089083154
233,2301901,54.41354292623942,22.991071428571427,31.422471497667996
234,1508159,54.40414507772021,19.17808219178082,35.226062885939385
235,2306603,54.3661971830986,6.133333333333333,48.232863849765266
236,2610004,54.35952637244349,21.923076923076923,32.43644944936656
237,2605301,54.292929292929294,26.451612903225808,27.841316389703486
238,1708205,54.22885572139303,15.591397849462366,38.637457871930664
239,2807600,54.22885572139303,16.257668711656443,37.97118700973659
240,2303105,54.15549597855228,20.22955523672884,33.92594074182344
241,2603900,54.15472779369628,19.758064516129032,34.39666327756725
242,3540606,54.151624548736464,30.909090909090907,23.242533639645558
243,4218202,54.1025641025641,22.626262626262626,31.476301476301476
244,5002951,54.02985074626866,15.725806451612904,38.30404429465575
245,2108306,54.01459854014598,22.77777777777778,31.236820762368204
246,2904308,54.0,12.711864406779661,41.28813559322034
247,2614600,53.9553752535497,18.9873417721519,34.968033481397796
248,5101258,53.95348837209303,14.666666666666666,39.28682170542636
249,3521804,53.813559322033896,24.04692082111437,29.766638500919527
250,5208608,53.792502179598955,12.786885245901638,41.00561693369732
251,3503307,53.57624831309041,21.72972972972973,31.84651858336068
252,5200258,53.53393981805459,16.286307053941908,37.24763276411268
253,3506359,53.52564102564102,21.748878923766814,31.77676210187421
254,5218508,53.50223546944859,16.318785578747626,37.18344989070097
255,2603009,53.4923339011925,25.793650793650798,27.698683107541704
256,5005608,53.44827586206896,21.468926553672315,31.979349308396646
257,2708402,53.441295546558706,27.659574468085108,25.7817210784736
258,4128500,53.40599455040872,26.36103151862464,27.044963031784082
259,2304301,53.40501792114696,27.075812274368232,26.329205646778725
260,3551009,53.393351800554015,30.89337175792507,22.499980042628945
261,2313302,53.38114754098361,26.64756446991404,26.73358307106957
262,5103254,53.333333333333336,20.588235294117645,32.74509803921569
263,3516309,53.32225913621262,24.548049476688867,28.774209659523756
264,2304004,53.2608695652174,24.609375,28.651494565217398
265,2100956,53.23741007194245,20.74468085106383,32.492729220878616
266,1400050,53.2258064516129,19.607843137254903,33.61796331435799
267,5107065,53.20197044334976,17.36842105263158,35.833549390718176
268,5212204,53.20121951219512,7.537688442211055,45.66353106998406
269,5005004,53.18471337579618,19.791666666666664,33.393046709129514
270,4202404,53.14190595089472,19.38814531548757,33.75376063540715
271,1505486,53.125,13.91304347826087,39.21195652173913
272,2300200,53.10945273631841,18.169934640522875,34.939518095795535
273,2601201,53.10899780541332,28.322894919972164,24.786102885441153
274,3504503,53.08464849354376,33.4867663981588,19.59788209538496
275,3505401,53.06122448979592,45.90163934426229,7.159585145533626
276,5004700,52.99401197604791,14.324324324324325,38.669687651723585
277,4120903,52.9126213592233,21.292775665399237,31.619845693824065
278,3518701,52.8865295288653,24.71395881006865,28.172570718796653
279,2102903,52.88135593220339,18.91891891891892,33.96243701328447
280,5206206,52.87356321839081,11.1731843575419,41.70037886084891
281,1720903,52.820512820512825,9.734513274336283,43.08599954617654
282,1600402,52.77777777777778,19.786096256684495,32.991681521093284
283,3139201,52.760736196319016,18.75,34.010736196319016
284,2709152,52.75590551181102,15.98694942903752,36.7689560827735
285,3527306,52.75590551181102,21.84873949579832,30.907166016012702
286,5002407,52.752293577981646,19.047619047619047,33.704674530362595
287,3524709,52.733686067019406,17.20430107526882,35.52938499175059
288,4202800,52.58620689655172,15.281501340482572,37.30470555606915
289,3510807,52.54901960784314,24.18032786885246,28.368691738990684
290,2507002,52.50379362670713,20.463320463320464,32.040473163386665
291,1722107,52.5,15.714285714285714,36.785714285714285
292,2302107,52.42494226327945,29.171817058096416,23.253125205183032
293,4314050,52.41379310344828,20.955882352941178,31.4579107505071
294,3506102,52.338811630847026,27.42138364779874,24.917427983048285
295,1503044,52.336448598130836,18.75,33.586448598130836
296,2311405,52.3225241016652,30.15037593984962,22.17214816181558
297,2708006,52.30061349693251,21.864406779661017,30.436206717271496
298,1716109,52.26519337016574,13.403614457831326,38.861578912334416
299,5103700,52.23880597014925,21.978021978021978,30.260783992127273
300,3530706,52.207505518763796,22.727272727272727,29.48023279149107
301,2301307,52.20264317180616,21.35922330097087,30.843419870835287
302,4321600,52.18579234972678,19.51951951951952,32.66627283020726
303,4209300,52.18068535825545,24.549699799866577,27.630985558388875
304,1100106,52.16637781629117,18.330605564648117,33.83577225164305
305,1716604,52.12765957446809,19.230769230769234,32.89689034369886
306,4100400,52.09424083769634,20.88888888888889,31.20535194880745
307,5002100,52.083333333333336,18.421052631578945,33.66228070175439
308,3171808,52.071005917159766,14.606741573033707,37.46426434412606
309,3541000,52.069494123658664,24.490719782707107,27.578774340951558
310,3125101,52.054794520547944,30.39772727272727,21.657067247820674
311,2303204,52.03045685279187,30.52109181141439,21.50936504137748
312,2802403,52.0,14.705882352941178,37.294117647058826
313,2500601,51.955307262569825,18.68686868686869,33.26843857570114
314,4216503,51.87500000000001,21.084337349397593,30.790662650602414
315,2312106,51.86915887850467,31.979695431472084,19.889463447032586
316,1400506,51.85185185185185,14.864864864864865,36.986986986986985
317,3510203,51.81818181818182,32.92533659730722,18.892845220874598
318,2108504,51.81818181818182,20.588235294117645,31.229946524064175
319,3203056,51.798561151079134,21.468926553672315,30.32963459740682
320,4207007,51.724137931034484,26.666666666666668,25.057471264367816
321,2306702,51.724137931034484,17.17171717171717,34.552420759317314
322,3522703,51.71102661596958,17.037037037037038,34.67398957893254
323,5211800,51.70454545454546,11.538461538461538,40.16608391608392
324,5100201,51.66666666666667,22.905027932960895,28.761638733705777
325,4111506,51.651651651651655,26.002587322121606,25.64906432953005
326,2112506,51.64179104477612,19.25925925925926,32.38253178551686
327,3524808,51.61290322580645,22.790697674418606,28.822205551387842
328,2302404,51.590594744121724,17.674418604651162,33.916176139470565
329,3302205,51.58878504672897,22.77310924369748,28.815675803031493
330,2924405,51.578947368421055,16.867469879518072,34.711477488902986
331,1100205,51.53061224489795,18.0,33.53061224489795
332,3302502,51.515151515151516,23.14165497896213,28.373496536189386
333,2601409,51.461988304093566,15.46875,35.993238304093566
334,5208004,51.430387794024156,12.93800539083558,38.49238240318858
335,5211206,51.42857142857142,10.687022900763358,40.741548527808064
336,1702307,51.42857142857142,7.6923076923076925,43.73626373626373
337,3509254,51.38121546961326,24.0,27.38121546961326
338,4203006,51.36363636363637,24.586776859504134,26.776859504132233
339,2309409,51.338199513382,13.144329896907218,38.193869616474785
340,1715754,51.31578947368421,15.428571428571427,35.88721804511279
341,3523206,51.302605210420836,21.724709784411278,29.577895426009558
342,2307106,51.20593692022264,16.380952380952383,34.82498453927026
343,2612208,51.19161105815062,21.074815595363543,30.116795462787078
344,5106828,51.19047619047619,18.867924528301888,32.322551662174305
345,4109708,51.187335092348285,27.89317507418398,23.294160018164305
346,3134707,51.181102362204726,15.503875968992247,35.67722639321248
347,1400159,51.162790697674424,6.25,44.912790697674424
348,4304630,51.1002444987775,23.46938775510204,27.63085674367546
349,1200252,51.06382978723404,24.0,27.06382978723404
350,3504107,51.062215477996965,25.521207764198415,25.54100771379855
351,3513405,51.02040816326531,22.895125553914326,28.125282609350982
352,2301208,51.00222717149221,13.99548532731377,37.006741844178435
353,2601904,50.99866844207723,15.615141955835963,35.383526486241266
354,2313609,50.990990990990994,22.75449101796407,28.236499973026923
355,3529302,50.977653631284916,25.787106446776615,25.1905471845083
356,3527108,50.970873786407765,15.973377703826955,34.99749608258081
357,2302206,50.967741935483865,11.637931034482758,39.32981090100111
358,3555406,50.898203592814376,21.627906976744185,29.27029661607019
359,1100155,50.847457627118644,20.833333333333336,30.014124293785308
360,3159605,50.83333333333333,19.271948608137045,31.561384725196284
361,4119509,50.82742316784869,22.700587084148726,28.126836083699967
362,1500909,50.79365079365079,17.435897435897434,33.35775335775335
363,2933208,50.775193798449614,16.964285714285715,33.8109080841639
364,2926004,50.75987841945289,12.222222222222221,38.53765619723067
365,5006606,50.7227332457293,22.710163111668756,28.012570134060546
366,2301109,50.67466266866567,17.394757744241463,33.2799049244242
367,1505304,50.66666666666667,14.40329218106996,36.263374485596714
368,3513504,50.638297872340424,20.667522464698333,29.97077540764209
369,2104800,50.625,23.53846153846154,27.08653846153846
370,3520400,50.617283950617285,24.137931034482758,26.479352916134527
371,3502804,50.577053632043445,20.168067226890756,30.40898640515269
372,1505908,50.53191489361703,28.676470588235293,21.855444305381734
373,4214805,50.487329434697855,23.450586264656618,27.036743170041238
374,3507001,50.467289719626166,20.26431718061674,30.202972539009426
375,4321204,50.456621004566216,23.0,27.456621004566216
376,4211702,50.427350427350426,13.09823677581864,37.329113651531785
377,2613008,50.40431266846361,19.263456090651555,31.140856577812055
378,2611002,50.39370078740157,15.81769436997319,34.57600641742838
379,2105005,50.349650349650354,11.029411764705882,39.32023858494447
380,1400472,50.326797385620914,26.956521739130434,23.37027564649048
381,5215231,50.32154340836013,16.801619433198383,33.519923975161745
382,2313906,50.314465408805034,5.839416058394161,44.47504935041087
383,2511301,50.30487804878049,20.27027027027027,30.034607778510217
384,2306553,50.208623087621696,23.004694835680752,27.203928251940944
385,5212501,50.20188425302826,18.06167400881057,32.14021024421769
386,3516705,50.15673981191222,22.727272727272727,27.42946708463949
387,2309201,50.12468827930174,16.816816816816818,33.307871462484925
388,3542602,50.12406947890818,21.285140562248998,28.838928916659185
389,5221601,50.112612612612615,14.24287856071964,35.869734051892976
390,1503606,50.070921985815595,19.11764705882353,30.953274926992066
391,2700409,50.0,24.782608695652176,25.217391304347824
392,2606200,50.0,16.2891046386192,33.7108953613808
393,1501782,50.0,24.62686567164179,25.37313432835821
394,3515509,50.0,22.14199759326113,27.85800240673887
395,3515186,50.0,31.56498673740053,18.43501326259947
396,3204104,50.0,17.877094972067038,32.12290502793296
397,1701002,50.0,16.149068322981368,33.850931677018636
398,2605459,50.0,9.090909090909092,40.90909090909091
399,3537305,50.0,24.686192468619247,25.313807531380753
400,2206209,50.0,15.0,35.0
401,3146008,49.82078853046595,24.74916387959866,25.071624650867285
402,3554003,49.80988593155893,24.23556058890147,25.57432534265746
403,2313104,49.794238683127574,29.522184300341298,20.272054382786276
404,2613909,49.78540772532189,18.57304643261608,31.212361292705808
405,2707305,49.75369458128079,18.904109589041095,30.849584992239695
406,3100906,49.735449735449734,8.60215053763441,41.133299197815326
407,1200104,49.72677595628415,26.881720430107524,22.845055526176626
408,1100288,49.7093023255814,19.623655913978492,30.085646411602905
409,3514403,49.70326409495549,22.448979591836736,27.254284503118757
410,4107652,49.69230769230769,25.987841945288753,23.70446574701894
411,5107925,49.67405475880052,17.72853185595568,31.945522902844843
412,5205406,49.643221202854235,15.67732115677321,33.965900046081025
413,1600501,49.64028776978417,18.779342723004692,30.86094504677948
414,5103304,49.63503649635037,18.65671641791045,30.978320078439918
415,3552403,49.62406015037594,23.565700185070945,26.058359965304994
416,2613503,49.60629921259843,15.625,33.98129921259843
417,3145307,49.60317460317461,15.286624203821656,34.31655039935295
418,3556404,49.596774193548384,21.59090909090909,28.005865102639294
419,4217501,49.59349593495935,20.588235294117645,29.005260640841705
420,2311108,49.572649572649574,13.612565445026178,35.9600841276234
421,3515004,49.5480690221857,20.881971465629054,28.666097556556647
422,2111706,49.50980392156863,21.100917431192663,28.40888649037597
423,4312500,49.48453608247423,17.441860465116278,32.04267561735795
424,2309300,49.48320413436693,21.00954979536153,28.4736543390054
425,2702405,49.47916666666667,20.241286863270776,29.237879803395895
426,3553708,49.473684210526315,28.279883381924197,21.193800828602118
427,3536703,49.473684210526315,28.666666666666668,20.807017543859647
428,5213087,49.458483754512635,13.675213675213676,35.78327007929896
429,3557105,49.45490584737364,24.60732984293194,24.8475760044417
430,2926202,49.411764705882355,22.727272727272727,26.68449197860963
431,5102702,49.390243902439025,18.571428571428573,30.818815331010452
432,2306405,49.38704028021016,13.686051595977263,35.7009886842329
433,5006200,49.36708860759494,16.423357664233578,32.94373094336136
434,1200013,49.34210526315789,17.93103448275862,31.41107078039927
435,2703106,49.31506849315068,18.930041152263374,30.38502734088731
436,3524006,49.29577464788733,20.786516853932586,28.509257793954742
437,2609006,49.27884615384615,20.81081081081081,28.468035343035343
438,1718865,49.26470588235294,19.444444444444446,29.820261437908496
439,3554102,49.24277191372189,21.11299915038233,28.12977276333956
440,4103453,49.21465968586388,16.50943396226415,32.705225723599725
441,3525706,49.19168591224018,33.26732673267327,15.924359179566913
442,1501501,49.17197452229299,14.977307110438728,34.19466741185426
443,2307304,49.126578876646064,25.16111707841031,23.965461798235754
444,4127106,49.12536443148688,28.960396039603957,20.164968391882923
445,4210100,49.11147011308562,22.963951935914555,26.14751817717107
446,3516200,49.09735654416505,22.60488415779587,26.492472386369183
447,1200351,49.09090909090909,30.263157894736842,18.82775119617225
448,1702406,49.06542056074766,9.392265193370166,39.6731553673775
449,3518404,49.03417533432392,24.114285714285714,24.919889620038205
450,2300705,49.029126213592235,17.62114537444934,31.407980839142894
451,3300704,48.99095337508699,17.670954637779282,31.319998737307706
452,5105176,48.93617021276596,31.63265306122449,17.303517151541467
453,3300456,48.9261744966443,20.476497102382485,28.449677394261816
454,2306900,48.91975308641975,18.12297734627832,30.796775740141435
455,4213609,48.91640866873065,20.068027210884352,28.848381457846294
456,4207502,48.90710382513661,21.44578313253012,27.46132069260649
457,5100250,48.9051094890511,19.776714513556616,29.128394975494484
458,5201108,48.81764438381082,13.903576982892691,34.91406740091813
459,5105101,48.78048780487805,16.666666666666664,32.113821138211385
460,3146305,48.73096446700508,25.49019607843137,23.24076838857371
461,3506508,48.72122762148338,22.838709677419356,25.882517944064023
462,2101509,48.717948717948715,6.190476190476191,42.527472527472526
463,3534708,48.71550903901047,24.390243902439025,24.325265136571446
464,5105150,48.71134020618557,21.31979695431472,27.391543251870846
465,2615706,48.68913857677903,25.213675213675213,23.475463363103817
466,1505809,48.679245283018865,16.071428571428573,32.60781671159029
467,4209102,48.669950738916256,21.79713063176441,26.872820107151846
468,2100907,48.64864864864865,25.748502994011975,22.900145654636678
469,3545308,48.598130841121495,22.65625,25.941880841121495
