,Nome_Município,abstencao
497,Cândido Sales,43.50453172205438
509,Dois Irmãos do Buriti,43.47826086956522
1186,Pinheiro,43.47305389221557
1149,Paulínia,43.455497382198956
310,Campinas,43.44557044785878
704,Itaboraí,43.44453064391001
343,Cansanção,43.34975369458128
1241,Porto da Folha,43.333333333333336
909,Mangaratiba,43.333333333333336
1509,São Lourenço,43.333333333333336
224,Bodoquena,43.333333333333336
467,Coruripe,43.28767123287671
1673,Videira,43.233082706766915
2,Abreu e Lima,43.22766570605187
1502,São João de Meriti,43.208221626452186
1688,Votorantim,43.197278911564624
876,Lorena,43.1858407079646
977,Mogi Mirim,43.16546762589928
1559,Tapauá,43.15789473684211
1641,União dos Palmares,43.139534883720934
536,Esperantina,43.125
1227,Porto Acre,43.103448275862064
1497,São José dos Quatro Marcos,43.103448275862064
1496,São José dos Pinhais,43.084016393442624
805,Jaú,43.078055964653906
1361,Santa Maria de Jetibá,43.05177111716621
203,Belo Oriente,43.04635761589404
107,Araruama,43.026315789473685
609,Granja,43.01732925586136
1629,Ubiratã,42.97994269340974
852,Lajedo,42.96520423600605
1437,Sooretama,42.95774647887324
1189,Pio IX,42.95302013422819
1214,Pompéu,42.944785276073624
1408,Senador Guiomard,42.944785276073624
951,Medeiros Neto,42.94117647058823
313,Campo Belo,42.935779816513765
277,Cachoeira Paulista,42.926829268292686
435,Colombo,42.92415949960907
331,Campos dos Goytacazes,42.90633608815427
1192,Piracicaba,42.89855072463768
1600,Trairi,42.88052373158756
611,Gravatá,42.857142857142854
485,Cupira,42.857142857142854
1336,Salinópolis,42.857142857142854
183,Barretos,42.857142857142854
91,Araguari,42.83783783783784
943,Matinhos,42.81437125748503
602,Goioerê,42.81150159744409
1232,Porto Ferreira,42.803030303030305
1399,Sapiranga,42.79749478079332
115,Araçuaí,42.786885245901644
1202,Pires do Rio,42.78606965174129
1264,Propriá,42.78606965174129
1211,Poconé,42.76729559748428
461,Coromandel,42.731277533039645
55,Americana,42.72790535838553
662,Iguape,42.72727272727273
985,Monte Alegre,42.71653543307087
1209,Plácido de Castro,42.70833333333333
587,Garanhuns,42.69870609981516
16,Aimorés,42.66666666666667
991,Monte Mor,42.65734265734265
964,Miracema do Tocantins,42.64069264069264
187,Barueri,42.640364188163886
1395,Santos,42.63085399449036
1310,Rio Pardo de Minas,42.592592592592595
311,Campo Alegre,42.592592592592595
994,Monte Sião,42.561983471074385
1033,Nossa Senhora do Livramento,42.5531914893617
1429,Sinop,42.53683536194747
1246,Poá,42.51152073732719
1556,Taió,42.5
610,Gravataí,42.492492492492495
748,Itatiba,42.4886191198786
675,Indiaroba,42.487046632124354
280,Cachoeirinha,42.4812030075188
191,Batalha,42.46031746031746
622,Guarapuava,42.458808618504435
148,Bacuri,42.44897959183673
1446,São Benedito,42.39766081871345
1454,São Caitano,42.391304347826086
1327,Rosário Oeste,42.391304347826086
761,Iturama,42.384105960264904
52,Amarante,42.38095238095238
1055,Novo Acordo,42.3728813559322
1606,Três Marias,42.364532019704434
873,Loanda,42.30769230769231
1213,Pombal,42.28395061728395
1702,Zé Doca,42.25941422594142
1301,Rio Brilhante,42.25806451612903
249,Brejetuba,42.25352112676056
1254,Presidente Dutra,42.24924012158054
6,Acará,42.2360248447205
1167,Pereira Barreto,42.23300970873786
135,Astorga,42.22222222222222
1153,Pedra Preta,42.201834862385326
1287,Resende,42.17687074829932
879,Luz,42.173913043478265
628,Guarulhos,42.15537463778115
1263,Promissão,42.14876033057851
1305,Rio Grande da Serra,42.125984251968504
707,Itacarambi,42.10526315789473
1140,Patos de Minas,42.10164835164835
653,Icatu,42.08860759493671
1060,Novo Hamburgo,42.08456243854474
116,Arcos,42.066420664206646
102,Araraquara,42.05193160227992
37,Altinho,42.028985507246375
1479,São Jerônimo,42.016806722689076
208,Bento Gonçalves,42.003231017770595
1019,Naviraí,41.935483870967744
558,Feijó,41.911764705882355
671,Inconfidentes,41.90871369294606
1261,Primavera do Leste,41.90871369294606
832,Jundiaí,41.90412336573919
421,Cianorte,41.890440386680986
1357,Santa Luzia do Paruá,41.87725631768953
779,Jaguaquara,41.86991869918699
673,Indaiatuba,41.842900302114806
382,Caruaru,41.82322143517093
1135,Passira,41.81360201511335
1061,Novo Horizonte,41.81184668989547
806,Jequitinhonha,41.76470588235294
681,Ipanguaçu,41.74757281553398
1270,Queimados,41.714947856315185
875,Lontra,41.70403587443946
1493,São José do Rio Pardo,41.70124481327801
500,Diadema,41.677096370463076
1032,Nossa Senhora das Dores,41.66666666666667
957,Milagres,41.62679425837321
1087,Ouro Preto,41.61616161616162
309,Campina Grande do Sul,41.61073825503356
423,Clevelândia,41.5929203539823
165,Barra,41.57608695652174
66,Anastácio,41.566265060240966
1521,São Mateus do Sul,41.53846153846154
265,Buriticupu,41.51696606786427
1164,Penedo,41.5061295971979
917,Maracaçumé,41.48148148148148
517,Duque de Caxias,41.476345840130506
1475,São Gonçalo do Amarante,41.46341463414634
1352,Santa Inês,41.45854145854146
589,Garibaldi,41.42857142857143
1530,São Paulo,41.41539756638861
1103,Palmeira dos Índios,41.4054054054054
1070,Olho d'Água das Flores,41.37931034482759
941,Mateus Leme,41.37931034482759
1074,Olímpia,41.35338345864661
1698,Xapuri,41.34615384615385
925,Marcelândia,41.333333333333336
669,Imbé,41.32231404958678
161,Barbacena,41.30982367758186
1185,Pinhais,41.29032258064516
888,Macaé,41.288782816229116
629,Guaxupé,41.27764127764127
688,Ipu,41.25874125874126
1518,São Marcos,41.228070175438596
1207,Piumhi,41.22562674094708
777,Jacobina,41.2180052956752
392,Castro,41.208791208791204
1654,Valença,41.203007518796994
190,Bataguassu,41.17647058823529
452,Conselheiro Pena,41.17647058823529
1566,Tarauacá,41.17647058823529
1323,Rondonópolis,41.17305458768873
184,Barrinha,41.14583333333333
755,Ituberá,41.12903225806452
1675,Vila Rica,41.1214953271028
935,Marituba,41.11111111111111
1247,Poço Redondo,41.10169491525424
53,Amarante do Maranhão,41.089108910891085
899,Mairinque,41.08527131782946
155,Balsas,41.067457375833946
869,Limoeiro do Norte,41.05691056910569
577,Fraiburgo,41.040462427745666
590,Garopaba,41.040462427745666
1551,Taboão da Serra,41.03837471783296
1353,Santa Isabel,41.03585657370518
892,Machacalis,41.02564102564102
975,Mococa,41.01694915254237
594,Giruá,41.0
1196,Piranga,40.98360655737705
147,Bacabal,40.97345132743363
447,Concórdia,40.97222222222222
1065,Nísia Floresta,40.963855421686745
1421,Sertãozinho,40.96109839816934
387,Casimiro de Abreu,40.95238095238095
585,Fátima do Sul,40.94488188976378
329,Campos Sales,40.91680814940577
1119,Paranavaí,40.913160250671446
1340,Salvaterra,40.909090909090914
1356,Santa Luzia,40.87947882736157
978,Mogi das Cruzes,40.867158671586715
1309,Rio Pardo,40.86538461538461
1205,Pitangueiras,40.853658536585364
657,Igarapé-Açu,40.845070422535215
1674,Vigia,40.84249084249084
132,Assaí,40.839694656488554
1490,São José do Egito,40.833333333333336
101,Araranguá,40.82503556187766
1040,Nova Friburgo,40.820980615735465
1237,Porto Seguro,40.810556079170595
98,Arapongas,40.7979407979408
1093,Pacoti,40.78624078624078
1215,Ponta Grossa,40.78315478389361
1044,Nova Odessa,40.773809523809526
791,Jandira,40.73033707865169
1656,Valinhos,40.72727272727273
1636,Umuarama,40.72305593451569
1015,Nanuque,40.71146245059288
1054,Nova Xavantina,40.7035175879397
703,Itabirito,40.67357512953368
31,Almenara,40.655105973025044
293,Cajazeiras,40.654205607476634
1326,Rosário,40.63205417607224
1002,Morro do Chapéu,40.63205417607224
349,Capim Grosso,40.61135371179039
503,Diamantino,40.5940594059406
887,Macau,40.59139784946236
931,Marialva,40.588235294117645
1615,Tuntum,40.57971014492754
321,Campo Mourão,40.572171651495445
263,Buriti Bravo,40.55944055944056
251,Brejo,40.55299539170507
1026,Nilópolis,40.53833605220228
463,Coronel Vivida,40.53030303030303
545,Estreito,40.52863436123348
572,Formosa do Rio Preto,40.51282051282051
1099,Palmas,40.512555009060314
130,Arujá,40.49707602339181
765,Ivaí,40.458015267175576
769,Iúna,40.45368620037807
19,Alagoinha,40.44943820224719
676,Ingá,40.41297935103245
1131,Parnarama,40.41297935103245
1007,Mulungu,40.41095890410959
430,Coelho Neto,40.41095890410959
1082,Osório,40.40920716112532
569,Formiga,40.39145907473309
541,Esplanada,40.375586854460096
1511,São Lourenço do Oeste,40.37267080745342
563,Ferraz de Vasconcelos,40.364880273660205
170,Barra de São Francisco,40.36458333333333
984,Montanha,40.343347639484975
226,Bom Conselho,40.334128878281625
823,João Pinheiro,40.32258064516129
987,Monte Alto,40.303030303030305
240,Botucatu,40.29126213592233
934,Maringá,40.28882994400236
1581,Teutônia,40.27777777777778
923,Maravilha,40.248226950354606
1245,Poxoréu,40.243902439024396
952,Medianeira,40.243902439024396
1451,São Bernardo do Campo,40.22421524663677
955,Miguel Calmon,40.21164021164021
1413,Serra,40.20436927413672
1006,Mucuri,40.19607843137255
286,Caeté,40.19607843137255
953,Mesquita,40.193370165745854
1608,Três Pontas,40.189125295508276
391,Castelo do Piauí,40.16393442622951
258,Brumadinho,40.159574468085104
1118,Paranatinga,40.15151515151515
398,Catolé do Rocha,40.14492753623188
544,Esteio,40.12605042016807
868,Limoeiro do Ajuru,40.123456790123456
1206,Pitangui,40.119760479041915
515,Dourados,40.07314524555904
1452,São Borja,40.05167958656331
665,Ilha Solteira,40.0
833,Juquitiba,40.0
1584,Tibau,40.0
1022,Nepomuceno,40.0
1528,São Miguel do Oeste,40.0
1306,Rio Largo,39.97289972899729
990,Monte Carmelo,39.91507430997877
1195,Pirajuí,39.884393063583815
149,Baependi,39.87341772151899
718,Itambé,39.856115107913666
121,Arenápolis,39.85507246376812
841,Ladário,39.85507246376812
1593,Tocantinópolis,39.84375
736,Itapira,39.84168865435356
674,Independência,39.825581395348834
419,Chaval,39.79057591623037
316,Campo Grande,39.758235919234856
58,Ampére,39.74895397489539
454,Coração de Jesus,39.743589743589745
298,Camapuã,39.743589743589745
80,Apucarana,39.733333333333334
1652,Vacaria,39.70223325062035
1010,Mutum,39.69465648854962
1661,Varginha,39.682539682539684
1609,Três Rios,39.678615574783684
607,Governador Valadares,39.67782958880882
300,Camaragibe,39.67741935483871
780,Jaguarari,39.67213114754099
1228,Porto Alegre,39.61239353166276
1364,Santa Rita,39.603960396039604
1638,Unaí,39.58904109589041
1368,Santa Rosa de Lima,39.53488372093023
1347,Santa Cruz do Sul,39.5260663507109
550,Eunápolis,39.522821576763484
1495,São José dos Campos,39.51579811243332
1283,Regeneração,39.50617283950617
1678,Vinhedo,39.497307001795335
751,Itaúna,39.48635634028893
1165,Pentecoste,39.481268011527376
812,Joaçaba,39.47712418300654
420,Chopinzinho,39.473684210526315
1316,Rio das Ostras,39.47001394700139
967,Mirandópolis,39.44954128440367
1322,Rondon do Pará,39.44223107569721
152,Baixo Guandu,39.42857142857143
357,Carangola,39.42598187311178
971,Mirassol d'Oeste,39.41908713692946
593,Girau do Ponciano,39.416058394160586
621,Guarapari,39.413680781758956
928,Marechal Deodoro,39.35860058309038
870,Linhares,39.34049079754601
163,Barcarena,39.33649289099526
1630,Ubá,39.325842696629216
1402,Saquarema,39.31623931623932
1293,Ribeira do Pombal,39.31506849315068
886,Macapá,39.265850945494996
1461,São Francisco,39.23766816143498
526,Encruzilhada do Sul,39.23076923076923
1136,Passo Fundo,39.226519337016576
1190,Pio XII,39.21568627450981
1014,Mãe do Rio,39.202657807308974
368,Carinhanha,39.2
731,Itapetinga,39.19213973799127
1381,Santarém,39.180576631259484
1200,Piratini,39.175257731958766
1109,Paracambi,39.175257731958766
1392,Santo Antônio do Leverger,39.175257731958766
412,Cerquilho,39.14590747330961
82,Aquidauana,39.140811455847256
257,Brotas de Macaúbas,39.130434782608695
1576,Teodoro Sampaio,39.10614525139665
604,Goiânia,39.096697174691606
1110,Paracatu,39.0922401171303
771,Jaboticabal,39.083557951482476
348,Capelinha,39.07766990291262
637,Horizontina,39.0728476821192
1657,Valparaíso de Goiás,39.05218956208758
716,Itamarandiba,39.03903903903904
741,Itaporã,39.02439024390244
1240,Porto Walter,39.02439024390244
172,Barra do Choça,39.02439024390244
762,Ituverava,39.01273885350319
547,Estância,39.0057361376673
825,Juatuba,38.95348837209303
344,Canto do Buriti,38.92857142857143
230,Bom Jesus da Lapa,38.92857142857143
1259,Presidente Tancredo Neves,38.92617449664429
494,Custódia,38.92215568862276
1525,São Miguel do Guamá,38.91891891891892
1384,Santo André,38.899049012435995
821,João Neiva,38.88888888888889
974,Mocajuba,38.88888888888889
459,Cornélio Procópio,38.87362637362637
854,Lapa,38.87043189368771
713,Itajubá,38.868745467730236
1595,Tomé-Açu,38.857142857142854
1042,Nova Lima,38.84430176565008
1106,Palotina,38.83495145631068
1699,Xaxim,38.81856540084388
1643,Urbano Santos,38.793103448275865
956,Miguel Pereira,38.78787878787879
104,Arari,38.71733966745843
1386,Santo Antônio da Patrulha,38.70967741935484
453,Contagem,38.70211102423768
1478,São Gotardo,38.669950738916256
944,Matozinhos,38.66171003717472
202,Belo Jardim,38.64661654135338
1527,São Miguel do Iguaçu,38.63636363636363
1072,Oliveira,38.61566484517304
374,Carlos Chagas,38.59649122807017
401,Caxambu,38.56749311294766
1536,São Romão,38.55421686746988
1139,Patos,38.54224185532855
243,Brasilândia de Minas,38.52813852813853
1416,Serra do Ramalho,38.513513513513516
458,Corinto,38.50574712643678
1504,São João do Paraíso,38.497652582159624
402,Caxias,38.49475632325725
1130,Parnamirim,38.47283406754772
366,Cariacica,38.45120859444942
756,Ituiutaba,38.44515441959531
1199,Pirassununga,38.403614457831324
1258,Presidente Prudente,38.37471783295711
915,Maracaju,38.35616438356164
1558,Tangará da Serra,38.331318016928655
1375,Santana,38.32684824902724
1488,São José de Ribamar,38.3199079401611
134,Assis Chateaubriand,38.315217391304344
333,Canavieiras,38.28125
425,Coaraci,38.2716049382716
478,Cruz Alta,38.262476894639555
1492,São José do Rio Claro,38.25503355704698
1422,Sete Lagoas,38.24773413897281
27,Alfenas,38.21989528795812
1365,Santa Rita de Cássia,38.19444444444444
1333,Sabará,38.19301848049281
722,Itaocara,38.19241982507289
227,Bom Despacho,38.17663817663818
1360,Santa Maria da Vitória,38.16631130063966
1012,Muzambinho,38.16568047337278
1507,São João dos Patos,38.153310104529616
418,Charqueadas,38.13229571984436
1112,Paragominas,38.111490329920365
774,Jacareí,38.10763888888889
802,Jataí,38.10709838107098
1096,Paiçandu,38.095238095238095
432,Colinas,38.07829181494662
799,Jardim de Piranhas,38.05309734513274
1298,Rio Bonito,38.02281368821293
267,Butiá,37.9746835443038
36,Altamira,37.97150041911148
811,Jiquiriçá,37.93103448275862
290,Caieiras,37.89649415692821
908,Manga,37.86407766990291
1588,Timbiras,37.83783783783784
464,Corrente,37.83783783783784
304,Cambé,37.83783783783784
682,Ipatinga,37.79296875
932,Mariana,37.76722090261283
73,Anori,37.735849056603776
1295,Ribeirão Pires,37.69230769230769
99,Arapoti,37.67123287671233
1013,Mâncio Lima,37.67123287671233
889,Macaíba,37.66519823788546
670,Imperatriz,37.62938230383973
1158,Pedro II,37.60217983651226
319,Campo Magro,37.59398496240601
1,Abaeté,37.59398496240601
229,Bom Jesus,37.57309941520468
1666,Venâncio Aires,37.57225433526011
1460,São Fidélis,37.54385964912281
1403,Sarandi,37.53623188405797
1443,Sumé,37.52808988764045
1172,Petrópolis,37.51214771622935
1116,Paramirim,37.469586374695865
1280,Realeza,37.46835443037975
1021,Nazaré da Mata,37.41258741258741
1031,Nossa Senhora da Glória,37.39669421487603
1020,Nazaré,37.38738738738739
1279,Raposa,37.38317757009346
1267,Quatro Barras,37.368421052631575
1217,Ponta de Pedras,37.362637362637365
369,Carira,37.35632183908046
800,Jardinópolis,37.327188940092164
1651,Uruçuí,37.29977116704806
1474,São Gonçalo,37.29764731275632
1513,São Luiz Gonzaga,37.28395061728395
145,Açailândia,37.276785714285715
359,Caratinga,37.27106227106227
232,Bom Jesus do Itabapoana,37.267080745341616
1080,Osasco,37.260509007720906
1411,Sento Sé,37.254901960784316
29,Aliança,37.24137931034483
470,Cotia,37.220843672456574
1097,Palhoça,37.21093202522775
1120,Paranaíba,37.19676549865229
1321,Rolândia,37.163814180929094
933,Maricá,37.142857142857146
1047,Nova Olímpia,37.142857142857146
317,Campo Largo,37.11467324290999
1008,Muriaé,37.09825528007346
937,Maruim,37.096774193548384
540,Espinosa,37.08920187793427
233,Bom Sucesso,37.06896551724138
867,Limoeiro,37.06293706293706
1052,Nova Venécia,37.03703703703704
1265,Prudentópolis,37.014925373134325
1313,Rio Tinto,37.01067615658363
462,Coronel Fabriciano,37.01067615658363
1597,Torres,36.98347107438016
1125,Paraíba do Sul,36.92946058091287
1363,Santa Quitéria,36.92870201096892
67,Anchieta,36.8995633187773
631,Guaíba,36.887608069164266
874,Londrina,36.85043524136112
770,Jaboatão dos Guararapes,36.84633950120676
44,Alvinópolis,36.84210526315789
70,Andrelândia,36.84210526315789
1476,São Gonçalo do Sapucaí,36.84210526315789
241,Bragança,36.81043129388165
1594,Toledo,36.808051761322794
1626,Ubaíra,36.8
1385,Santo Antônio,36.760925449871465
21,Alcântara,36.734693877551024
406,Caçapava do Sul,36.734693877551024
936,Martinópolis,36.72316384180791
282,Cacimba de Dentro,36.71875
198,Bela Cruz,36.71641791044776
694,Irati,36.702127659574465
431,Colatina,36.69790915645277
1435,Solânea,36.68639053254438
1266,Quaraí,36.607142857142854
1483,São José,36.60331085223789
381,Carpina,36.56542056074766
926,Marco,36.56330749354005
1693,Várzea da Palma,36.54822335025381
1401,Sapé,36.54545454545455
86,Araci,36.5296803652968
1522,São Miguel,36.492890995260666
88,Aracruz,36.473429951690825
327,Campos Gerais,36.434108527131784
1404,Seabra,36.423841059602644
1178,Pilar do Sul,36.407766990291265
487,Curitiba,36.39561349058556
350,Capitão Poço,36.36363636363637
902,Mamanguape,36.36363636363637
1170,Petrolina,36.35269334938309
389,Castanhal,36.30705394190871
1646,Uruburetama,36.26543209876543
1639,União,36.23978201634878
661,Iguaba Grande,36.224489795918366
1068,Oeiras do Pará,36.22047244094488
48,Alvorada do Sul,36.17021276595745
584,Frutal,36.142322097378276
1681,Vitorino Freire,36.11111111111111
1664,Vazante,36.11111111111111
1649,Uruguaiana,36.10738255033557
1655,Valença do Piauí,36.102719033232624
993,Monte Santo,36.09756097560975
1225,Porteirinha,36.096256684491976
1582,Teófilo Otoni,36.07198748043818
1155,Pedreiras,36.070381231671554
820,João Monlevade,36.061026352288486
581,Francisco Sá,36.04651162790697
699,Itabela,36.029411764705884
1341,Sant'Ana do Livramento,36.02251407129456
443,Conceição do Araguaia,36.016096579476866
328,Campos Novos,36.015325670498086
1456,São Cristóvão,36.0146252285192
483,Cuiabá,36.00622810432075
3,Acarape,36.0
486,Curaçá,36.0
1453,São Caetano do Sul,35.973282442748086
705,Itabuna,35.96087456846951
914,Marabá,35.936898807233554
256,Breves,35.909822866344605
646,Ibiporã,35.89164785553047
1373,Santa Vitória do Palmar,35.88516746411483
658,Igarapé-Miri,35.88235294117647
882,Luís Eduardo Magalhães,35.87684069611781
1107,Panambi,35.86698337292161
429,Codó,35.853379152348225
301,Camaçari,35.82458307597282
168,Barra da Estiva,35.824175824175825
714,Itajuípe,35.79545454545455
166,Barra Bonita,35.77235772357724
1389,Santo Antônio de Pádua,35.77235772357724
667,Ilhéus,35.70934256055363
1219,Ponte Nova,35.69711538461539
495,Cáceres,35.69711538461539
1406,Sena Madureira,35.68075117370892
1233,Porto Franco,35.67251461988304
1433,Soledade,35.661764705882355
281,Cachoeiro de Itapemirim,35.650623885918
1622,Uauá,35.625
1396,Santos Dumont,35.61151079136691
1383,Santo Amaro,35.609756097560975
484,Cuité,35.567970204841714
159,Bandeirantes,35.560344827586206
785,Jaguaruana,35.5475763016158
576,Foz do Iguaçu,35.54502369668246
1481,São Joaquim da Barra,35.53530751708428
120,Areia Branca,35.50488599348534
1428,Simões Filho,35.47945205479452
407,Ceará-Mirim,35.47297297297297
720,Itanhém,35.44303797468354
335,Candeias,35.43758967001435
201,Belo Horizonte,35.4176072234763
1486,São José de Mipibu,35.390946502057616
261,Buerarema,35.38461538461539
678,Inhapim,35.294117647058826
1510,São Lourenço da Mata,35.28693528693529
579,Francisco Beltrão,35.27724665391969
188,Barão de Cocais,35.26011560693642
1255,Presidente Epitácio,35.24904214559387
642,Ibaté,35.22727272727273
259,Brumado,35.2185089974293
792,Januária,35.21594684385382
842,Lagarto,35.21400778210117
346,Capanema,35.207612456747405
448,Concórdia do Pará,35.19553072625698
775,Jaciara,35.13513513513514
549,Euclides da Cunha,35.12931034482759
1560,Tapejara,35.1063829787234
160,Baraúna,35.07853403141361
1137,Passos,35.06607929515418
192,Batatais,35.025380710659896
1101,Palmeira,35.0
857,Laranjeiras,35.0
1369,Santa Rosa de Viterbo,35.0
156,Bambuí,35.0
1394,Santo Ângelo,34.960629921259844
969,Mirante do Paranapanema,34.959349593495936
1335,Salinas,34.91228070175438
465,Correntina,34.8936170212766
651,Ibotirama,34.883720930232556
1628,Uberlândia,34.85124468731026
789,Janaúba,34.84848484848485
532,Erechim,34.82142857142857
214,Biguaçu,34.80885311871227
597,Goianinha,34.79623824451411
1590,Timon,34.77715003138732
1077,Orlândia,34.74903474903475
1614,Tucuruí,34.69387755102041
446,Conceição do Mato Dentro,34.69387755102041
150,Bagé,34.68208092485549
586,Gandu,34.67432950191571
1132,Parnaíba,34.671945701357465
451,Conselheiro Lafaiete,34.66550825369244
989,Monte Azul,34.65346534653465
505,Dias d'Ávila,34.64203233256351
506,Dionísio Cerqueira,34.63035019455253
1658,Vargem Grande,34.59915611814346
177,Barras,34.58528951486698
1374,Santaluz,34.53237410071942
375,Carmo do Paranaíba,34.52914798206278
737,Itapiranga,34.519572953736656
817,João Câmara,34.50087565674256
153,Baião,34.48275862068966
1598,Touros,34.48275862068966
1463,São Francisco do Conde,34.46601941747573
946,Mauriti,34.437086092715234
1607,Três Passos,34.38538205980066
393,Castro Alves,34.36123348017621
1197,Pirapora,34.3313373253493
22,Alegre,34.285714285714285
1299,Rio Branco,34.26162493612672
793,Japaratuba,34.25925925925926
363,Caraúbas,34.24657534246575
1355,Santa Izabel do Pará,34.22159887798036
1367,Santa Rosa,34.17085427135678
864,Leopoldina,34.16289592760181
1203,Piripiri,34.15977961432507
819,João Lisboa,34.104046242774565
1248,Poço Verde,34.08071748878923
649,Ibititá,34.074074074074076
855,Lapão,34.065934065934066
376,Carmésia,34.04255319148936
1250,Poções,34.03990024937656
630,Guaçuí,34.02061855670103
617,Guarabira,34.01639344262295
64,Ananindeua,34.00261894369271
998,Montes Claros,33.9355197331851
127,Arroio Grande,33.89830508474576
1417,Serrana,33.87755102040816
1159,Pedro Leopoldo,33.86666666666667
415,Chapadinha,33.84146341463415
1539,São Sebastião da Boa Vista,33.83084577114428
510,Dois Vizinhos,33.825944170771756
1529,São Miguel dos Campos,33.82352941176471
1397,Sapeaçu,33.82352941176471
79,Apodi,33.7995337995338
455,Coração de Maria,33.78378378378378
42,Altos,33.76146788990826
921,Marataízes,33.73860182370821
927,Marechal Cândido Rondon,33.734939759036145
633,Guiratinga,33.734939759036145
493,Curvelo,33.70078740157481
1546,São Vicente do Seridó,33.69565217391305
276,Cachoeira,33.66834170854271
354,Capão do Leão,33.65384615384615
616,Guaporé,33.62068965517241
1304,Rio Grande,33.594306049822066
715,Itamaraju,33.589743589743584
236,Boqueirão,33.58490566037736
786,Jaguarão,33.582089552238806
507,Divinópolis,33.566084788029926
1328,Rosário do Sul,33.55263157894737
1053,Nova Viçosa,33.5483870967742
982,Monsenhor Gil,33.52601156069364
221,Boca da Mata,33.50785340314136
692,Iraquara,33.45864661654135
1318,Rio de Janeiro,33.442332949154356
237,Boquim,33.42696629213483
1427,Simão Dias,33.42618384401114
1296,Ribeirão Preto,33.37915234822451
807,Jequié,33.355006501950584
752,Itinga do Maranhão,33.33333333333333
1143,Pau dos Ferros,33.33333333333333
767,Ivoti,33.33333333333333
778,Jacundá,33.33333333333333
1573,Teixeira de Freitas,33.33333333333333
986,Monte Alegre de Sergipe,33.33333333333333
1632,Uiraúna,33.33333333333333
394,Cataguases,33.33333333333333
142,Aurora do Pará,33.33333333333333
677,Inhambupe,33.18777292576419
481,Cruzeiro do Sul,33.1041257367387
238,Boquira,33.10344827586207
1272,Quilombo,33.088235294117645
553,Extremoz,33.07086614173229
186,Barroquinha,33.064516129032256
1519,São Mateus,33.04455445544555
827,Juazeiro,33.021077283372364
23,Alegrete,33.0078125
17,Alagoa Grande,32.960893854748605
1111,Paracuru,32.95454545454545
818,João Dourado,32.926829268292686
1591,Timóteo,32.88364249578415
831,Juiz de Fora,32.85646161182642
1535,São Raimundo das Mangabeiras,32.84132841328413
1491,São José do Norte,32.8125
1269,Queimadas,32.748538011695906
158,Bananeiras,32.72251308900523
1420,Sertânia,32.71889400921659
512,Dom Pedrito,32.71604938271605
846,Lagoa Santa,32.68101761252446
1312,Rio Real,32.56704980842912
1089,Ourém,32.52032520325203
262,Bujaru,32.515337423312886
1147,Paulistana,32.467532467532465
684,Ipirá,32.46492985971944
315,Campo Formoso,32.42718446601941
1274,Quissamã,32.417582417582416
502,Diamantina,32.4
696,Irecê,32.367758186397985
390,Castelo,32.342007434944236
571,Formosa da Serra Negra,32.314410480349345
1682,Vitória,32.27155727155727
1665,Venda Nova do Imigrante,32.25152129817444
567,Florianópolis,32.18687302952135
179,Barreiras,32.16035634743875
424,Cláudio,32.142857142857146
847,Lagoa Vermelha,32.1285140562249
1457,São Domingos do Capim,32.10526315789474
1148,Paulo Afonso,32.05546492659054
1469,São Gabriel,32.054794520547944
71,Angicos,32.02416918429003
1676,Vila Velha,32.00740055504163
724,Itapajé,32.00442967884828
1637,Una,32.0
41,Alto do Rodrigues,31.92488262910798
247,Brasília de Minas,31.908831908831907
1382,Santiago,31.905781584582442
18,Alagoa Nova,31.9047619047619
1281,Recife,31.903118692623217
538,Esperança,31.890660592255127
427,Cocos,31.88405797101449
529,Entre Rios de Minas,31.88405797101449
1555,Taiobeiras,31.88405797101449
826,Juazeirinho,31.84931506849315
0,Abaetetuba,31.782945736434108
450,Congonhas,31.780821917808222
744,Itaqui,31.73431734317343
664,Ijuí,31.70731707317073
963,Miracema,31.693989071038253
1344,Santa Cruz,31.663974151857836
108,Araruna,31.63265306122449
942,Matinha,31.606217616580313
20,Alagoinhas,31.5929203539823
1339,Salvador,31.540781993270684
865,Lima Duarte,31.538461538461537
1466,São Félix,31.48148148148148
1410,Senhor do Bonfim,31.472081218274113
1592,Tobias Barreto,31.43418467583497
702,Itabira,31.422018348623855
246,Brasília,31.39861927895679
1000,Moreno,31.372549019607842
1251,Prado,31.360946745562128
25,Alexandria,31.351351351351354
1503,São João del Rei,31.348837209302328
1162,Pelotas,31.331090821720327
592,Getúlio Vargas,31.32530120481928
1542,São Sebastião do Passé,31.30434782608696
891,Maceió,31.246619794483504
1138,Pato Branco,31.170336037079956
930,Mari,31.147540983606557
96,Arapiraca,31.12128146453089
829,Jucurutu,31.08108108108108
583,Frederico Westphalen,31.077348066298345
803,Jateí,31.06796116504854
445,Conceição do Jacuípe,31.03448275862069
1683,Vitória da Conquista,31.005844355582894
1610,Três de Maio,30.976430976430976
1680,Visconde do Rio Branco,30.96590909090909
1514,São Luís,30.96451403687575
1534,São Raimundo Nonato,30.89700996677741
1455,São Carlos,30.808366308648953
1543,São Sepé,30.76923076923077
644,Ibicaraí,30.76923076923077
528,Entre Rios,30.739299610894943
1317,Rio de Contas,30.64516129032258
204,Belém,30.64233064233064
1418,Serrinha,30.623818525519848
299,Camaquã,30.59006211180124
1325,Rosana,30.555555555555557
271,Cabedelo,30.526315789473685
